"id","code_en","code_ru","name_en","city_code_en","country_code_ru","country_code_en","timezone","latitude","longitude","city_id","del","osm_type","osm_id"
"8733","JDZ",,"Jingdezhen Luojia Airport","JDZ",,"CN","+08:00","29.34056655","117.17731428526","3603","0","W","155145277"
"8730","JDP",,"Paris, Issy Les Moulineaux Arpt","PAR",,"FR","+02:00","0","0","500","0","W","14036409"
"8729","JDO",,"Orlando Bezerra de Menezes Airport","JDO",,"BR","-03:00","-7.219702","-39.26782726276","8313","0","W","291530689"
"8728","JDM",,"Miami, Downtown Hlt","MIA",,"US","-04:00","0","0","10248","0",NULL,NULL
"8727","JDH",,"Jodhpur, Jodhpur Arpt","JDH",,"IN","+05:00","26.26392025","73.050545090387","7288","0","W","239937938"
"8726","JDF",,"Juiz De Fora, Francisco De Assis Arpt","JDF",,"BR","-03:00","-21.79045265","-43.385962421794","8463","0","W","605876899"
"8724","JCK",,"Julia Creek Aerodrome","JCK",,"AU","+10:00","-20.6752401","141.72371919247",NULL,"0","W","389464680"
"8722","JCI",,"New Century AirCenter","MKC",,"US","-04:00","38.8305804","-94.888061096525","3910","0","W","731556844"
"8721","JCE",,"Oakland, Oakland Conv Ctr Hlpt","OAK",,"US",,"0","0",NULL,"0",NULL,NULL
"8720","JCD",,"St Croix, Downtown Hp","STX",,"US",,"0","0",NULL,"0",NULL,NULL
"8719","JCC",,"San Francisco, China Basin Hlpt","SFO",,"US","-07:00","0","0","1102","0",NULL,NULL
"8718","JCB",,"Santa Terezinha Airport","JCB",,"BR","-03:00","-27.17148265","-51.553456549714",NULL,"0","W","311689607"
"8716","JBT",,"Bethel Seaplane Base","BET",,"US",,"60.7900963","-161.7441104",NULL,"0","N","4737766465"
"8715","JBS",,"Pleasanton, Hacienda Business Park Hlpt","JBS",,"US","-05:00","0","0","4543","0",NULL,NULL
"8714","JBR",,"Jonesboro Municipal Airport","JBR",,"US","-06:00","35.8315924","-90.6480402",NULL,"0","N","368920488"
"8713","JBQ",,"La Isabela International Airport","SDQ",,"DO","-04:00","18.5713733","-69.985955244941","8697","0","W","228701344"
"8711","JAX",,"Jacksonville International Airport","JAX",,"US","-05:00","30.49375","-81.693038160838",NULL,"0","R","13943454"
"8710","JAV",,"Ilulissat Airport","JAV",,"GL","-02:00","69.24366965","-51.056119024205","17975","0","W","511319827"
"8709","JAP",,"Chacarita Airport","JAP",,"CR",,"9.98165175","-84.771765784153",NULL,"0","W","609842993"
"8708","JAO",,"Atlanta, Beaver Ruin Helpt","ATL",,"US","-04:00","0","0","838","0",NULL,NULL
"8707","JAN",,"Jackson-Evers International Airport","JAN",,"US","-06:00","32.3121104","-90.076778294232",NULL,"0","W","97610905"
"8706","JAL",,"El Lencero National Airport","JAL",,"MX","-06:00","19.47408325","-96.79672277096","8664","0","W","370690917"
"8705","JAJ",,"Atlanta, Perimeter Hlpt","ATL",,"US","-04:00","0","0","838","0",NULL,NULL
"8704","JAI",,"Jaipur, Sanganeer Arpt","JAI",,"IN","+05:00","26.8281087","75.805945436528","7296","0","W","28719635"
"8703","JAE",,"Atlanta, Technology Park Arpt","ATL",,"US","-04:00","0","0","838","0",NULL,NULL
"8702","JAC",,"Jackson Hole Airport","JAC",,"US","-07:00","43.6087926","-110.73803248495","289002","0","W","224697972"
"8701","JAB",,"Jabiru Airport","JAB",,"AU","+09:30","-12.6583004","132.8930054",NULL,"0","N","1042094052"
"8700","IZT",,"Ixtepec Airport","IZT",,"MX",,"16.45105455","-95.09096885",NULL,"0","W","113740453"
"8699","IZO",,"Izumo Airport","IZO",,"JP","+09:00","35.41314345","132.88781788243","10094","0","R","6121880"
"8698","IYK",,"Inyokern-Kern County Airport","IYK",,"US","-08:00","35.65830415","-117.83022151216",NULL,"0","W","44403388"
"8697","IXZ",,"Veer Savarkar International Airport","IXZ",,"IN","+06:30","11.640875","92.730365506329","7181","0","W","26775725"
"8696","IXY",,"Kandla Airport","IXY",,"IN","+05:00","23.11348895","70.103150142867","7276","0","W","91561459"
"8695","IXW",,"Jamshedpur, Sonari Arpt","IXW",,"IN","+05:30","22.81356275","86.169371835978","7290","0","W","60264697"
"8694","IXV",,"Along, Along Airport","IXV",,"IN",,"28.1769663","94.805477076093",NULL,"0","W","540412999"
"8693","IXU",,"Aurangabad, Chikkalthana Arpt","IXU",,"IN","+05:45","19.86467065","75.39895737245","7413","0","W","120132718"
"8692","IXT",,"Pasighat, Pasighat Airport","IXT",,"IN","+05:18","28.06501385","95.336343250475",NULL,"0","W","157708626"
"8691","IXS",,"Silchar Airport","IXS",,"IN","+06:00","24.9119867","92.977501565804","7132","0","W","149124318"
"8690","IXR",,"Ranchi, Birsa Munda Arpt","IXR",,"IN","+05:30","23.31458225","85.325546207525","7164","0","W","91609645"
"8689","IXQ",,"Kamalpur, Kamalpur Airport","IXQ",,"IN",,"24.13862135","91.811479006077",NULL,"0","W","138303290"
"8688","IXP",,"Pathankot, Pathankot Arpt","IXP",,"IN","+04:30","32.23798645","75.632876949032","7188","0","W","297287260"
"8687","IXN",,"Khowai, Khowai Airport","IXN",,"IN",,"24.05962935","91.604017053",NULL,"0","W","138303288"
"8686","IXM",,"Madurai Airport","IXM",,"IN","+05:30","9.83575295","78.093973129712","7234","0","W","97227491"
"8685","IXL",,"Leh Kushok Bakula Rimpochee Airport","IXL",,"IN","+04:30","34.13526","77.547091285881","7242","0","W","104798732"
"8684","IXK",,"Keshod, Keshod Airport","IXK",,"IN","+05:30","21.31486295","70.267893662266",NULL,"0","W","115711014"
"8683","IXJ",,"Jammu, Satwari Arpt","IXJ",,"IN","+04:30","32.6883122","74.83873699436","7292","0","W","93048613"
"8682","IXI",,"Lilabari, Lilabari Arpt","IXI",,"IN","+05:30","27.2961368","94.09734635719",NULL,"0","W","157598152"
"8681","IXH",,"Kailashahar, Kailashahar Airport","IXH",,"IN","+05:30","24.3085982","92.007036678937",NULL,"0","W","496910386"
"8680","IXG",,"Belgaum, Sambre Arpt","IXG",,"IN","+05:30","15.8593476","74.614240543281","7387","0","W","555353901"
"8679","IXE",,"Mangalore, Bajpe Arpt","IXE",,"IN","+05:30","12.9563358","74.887652399608","7222","0","W","26346595"
"8678","IXD",,"Allahabad, Bamrauli Arpt","IXD",,"IN","+05:45","25.43875125","81.731939519904","7429","0","W","28787396"
"8677","IXC",,"Chandigarh, Chandigarh Arpt","IXC",,"IN","+04:30","30.67419225","76.7909850646","7363","0","R","12223608"
"8676","IXB",,"Bagdogra Airport","IXB",,"IN","+05:30","26.6821128","88.329068705928",NULL,"0","W","116650292"
"8675","IXA",,"Agartala, Singerbhil Arpt","IXA",,"IN","+06:00","23.8882755","91.240066584129","7436","0","W","129773755"
"8674","IWS",,"West Houston Airport","HOU",,"US","-05:00","29.81916285","-95.67379148765","13596","0","W","652924438"
"8673","IWJ",,"Iwami Airport","IWJ",,"JP","+09:00","34.67618985","131.79178224658",NULL,"0","W","57010831"
"8672","IWD",,"Gogebic–Iron County Airport","IWD",,"US",,"46.5274978","-90.134089149206",NULL,"0","W","959128278"
"8671","IWA",,"Ivanovo, Ivanovo Arpt","IWA",,"RU","+03:00","56.941138","40.938972708102","239","0","R","13157071"
"8670","IVR",,"Inverell Airport","IVR",,"AU","+10:00","-29.8901554","151.14301942199",NULL,"0","W","364507136"
"8669","IVL",,"Ivalo Airport","IVL",,"FI","+03:00","68.6093255","27.4179369","12208","0","N","8001467397"
"8668","IVC",,"Invercargill, Invercargill Arpt","IVC",,"NZ","+10:00","-46.41638","168.32427540446","9346","0","W","83720112"
"8667","IUE",,"Niue International Airport","IUE",,"NU","-11:00","-19.0804765","-169.9213801617",NULL,"0","W","110028501"
"8666","ITP",,"Itaperuna, Itaperuna Arpt","ITP",,"BR","-03:00","-21.219961","-41.875829883333",NULL,"0","W","959013732"
"8665","ITO",,"Hilo International Airport","ITO",,"US","-10:00","19.71887405","-155.04754977741","4695","0","W","146321014"
"8664","ITK",,"Itokama, Itokama Airport","ITK",,"PG",,"-9.2013705","148.26429482766",NULL,"0","W","922896861"
"8663","ITH",,"Ithaca Tompkins Regional Airport","ITH",,"US","-04:00","42.491","-76.4587","8469","0","N","369043875"
"8662","ISW",,"South Wood County Airport","ISW",,"US","-06:00","44.36169675","-89.836860212482",NULL,"0","W","324092256"
"8661","ISU",,"Sulaimaniyah International Airport","ISU",,"IQ","+03:00","35.5626087","45.315108439707","7777","0","W","262489368"
"8660","ISS",,"Wiscasset Airport","ISS",,"US",,"43.96211445","-69.712157234482",NULL,"0","W","828108688"
"8659","ISQ",,"Schoolcraft County Airport","ISQ",,"US",,"45.9744184","-86.1718029",NULL,"0","N","369023258"
"8658","ISP",,"Long Island MacArthur Airport","ISP",,"US","-04:00","40.79578465","-73.099200176038","4364","0","W","224526221"
"8657","ISO",,"Kinston Regional Jetport at Stallings Field","ISO",,"US","-04:00","35.3290496","-77.6077152","3984","0","N","1042045726"
"8656","ISN",,"Williston, Sloulin Field Intl Arpt","ISN",,"US","-06:00","0","0",NULL,"0",NULL,NULL
"8655","ISM",,"Kissimmee Gateway Airport","ISM",,"US","-04:00","28.2903286","-81.4367788","3849","0","N","369139210"
"8654","ISL",,"Isabel Pass, Isabel Pass Arpt","ISL",,"US",,"0","0",NULL,"0",NULL,NULL
"8653","ISK",,"Nasik, Gandhinagar Airport","ISK",,"IN","+05:30","19.96670595","73.810440240885",NULL,"0","W","51686845"
"8652","ISJ",,"Isla Mujeres, Isla Mujeres Arpt","ISJ",,"MX","-05:00","21.24591925","-86.740471197658","14875","0","W","939135823"
"8651","ISH",,"Ischia, Ischia Arpt","ISH",,"IT","+02:00","0","0","4997","0",NULL,NULL
"8650","ISG",,"Painushima Ishigaki Airport","ISG",,"JP","+08:00","24.39561845","124.24496930363","10103","0","W","214850676"
"8649","ISE",,"Isparta Süleyman Demirel Airport","ISE",,"TR","+03:00","37.85602305","30.367304337259","6495","0","W","85873765"
"8648","ISC",,"St Mary's Airport","ISC",,"GB","+00:00","49.9138653","-6.2932949488662",NULL,"0","W","232686484"
"8647","ISB",,"Islamabad Gandhara International Airport","ISB",,"PK","+04:30","33.5515079","72.82559915671","9432","0","W","235485422"
"8646","ISA",,"Mount Isa Airport","ISA",,"AU","+10:00","-20.6661532","139.488962","7466","0","N","291568908"
"8645","IRS",,"Kirsch Municipal Airport","IRS",,"US",,"41.8128281","-85.4388715",NULL,"0","N","369023891"
"8644","IRK",,"Kirksville Regional Airport","IRK",,"US","-06:00","40.0924817","-92.543290829651",NULL,"0","W","189514633"
"8643","IRJ",,"Capitan V A Almonacid Airport","IRJ",,"AR","-03:00","-29.37883865","-66.794245895878","8188","0","W","243244767"
"8642","IRG",,"Lockhart River Airport","IRG",,"AU","+10:00","-12.7868996","143.3049927",NULL,"0","N","1042094767"
"8641","IRC",,"Circle City Airport","IRC",,"US","-09:00","65.8277862","-144.0760698",NULL,"0","N","369143932"
"8640","IQT",,"Crnl. FAP Francisco Secada Vignetta International Airport","IQT",,"PE","-05:00","-3.78586105","-73.303748500212","9487","0","W","291028441"
"8639","IQQ",,"Diego Aracena Airport","IQQ",,"CL","-04:00","-20.5354729","-70.18613492055","9857","0","W","244844819"
"8637","IPT",,"Williamsport Regional Airport","IPT",,"US","-04:00","41.24135285","-76.919805629326","4439","0","W","871666194"
"8636","IPN",,"Ipatinga, Usiminas Arpt","IPN",,"BR","-03:00","-19.4712386","-42.486164615714",NULL,"0","W","221608898"
"8635","IPL",,"Imperial County Airport","IPL",,"US","-07:00","32.83500895","-115.57428270066","4509","0","R","325340"
"8634","IPI",,"San Luis Airport","IPI",,"CO","-05:00","0.86087355","-77.671839544912","9006","0","W","954852560"
"8633","IPH",,"Sultan Azlan Shah Airport","IPH",,"MY","+08:00","4.56661635","101.09042977641","7052","0","W","289003816"
"8632","IPC",,"Mataveri International Airport","IPC",,"CL","-06:00","-27.1646719","-109.42132699552",NULL,"0","W","380068210"
"8631","IOW",,"Iowa City Municipal Airport","IOW",,"US","+00:00","41.63786065","-91.550481273895","21597","0","W","165852510"
"8630","IOS",,"Ilheus, Eduardo Gomes Airport","IOS",,"BR","-03:00","-14.81669225","-39.033097997062","8477","0","W","947737232"
"8629","IOM",,"Isle Of Man, Ronaldsway Arpt","IOM",,"GB","+00:00","0","0",NULL,"0",NULL,NULL
"8628","IOA",,"Ioannina National Airport ""King Pyrros""","IOA",,"GR","+02:00","39.69819935","20.820846759795","7816","0","W","823783831"
"8627","INW",,"Winslow-Lindbergh Regional Airport","INW",,"US","-07:00","35.0210709","-110.72572953509",NULL,"0","W","586119448"
"8626","INV",,"Inverness Airport","INV",,"GB","+01:00","57.54227005","-4.0516712826689","5255","0","W","145063230"
"8625","INU",,"Nauru International Airport","INU",,"NR","+12:00","-0.54887245","166.92074283911",NULL,"0","W","107982289"
"8624","INT",,"Smith Reynolds Airport","INT",,"US","-05:00","36.1347765","-80.224874597468",NULL,"0","W","31359838"
"8622","INN",,"Innsbruck Airport","INN",,"AT","+02:00","47.2597258","11.341870475","4770","0","W","282147138"
"8621","INL",,"Falls International Airport","INL",,"US","-06:00","48.5661049","-93.404076380448",NULL,"0","W","402164321"
"8620","INJ",,"Injune Airport","INJ",,"AU","-06:00","-25.8526452","148.5518976",NULL,"0","N","1042093955"
"8619","INI",,"Airport Niš Constantine the Great","INI",,"RS","+03:00","43.336109","21.857334886172","9601","0","W","274460118"
"8618","INH",,"Inhambane, Inhambane Airport","INH",,"MZ","+02:00","-23.8766443","35.406089002691","9233","0","W","84843134"
"8617","IND",,"Indianapolis International Airport","IND",,"US","+00:00","39.7162533","-86.2950838854","21598","0","W","209049565"
"8616","INC",,"Yinchuan Hedong International Airport","INC",,"CN","+08:00","38.3211525","106.38861654514","3501","0","W","320489156"
"8615","IMT",,"Ford Airport","IMT",,"US","-06:00","45.8213995","-88.113114161885",NULL,"0","W","813931971"
"8614","IMP",,"Prefeito Renato Moreira Airport","IMP",,"BR","-03:00","-5.5301267","-47.458008070972","8318","0","W","547034390"
"8613","IMF",,"Imphal, Tulihal Arpt","IMF",,"IN","+06:00","24.75760405","93.89277735007","7301","0","W","96566387"
"8612","ILZ",,"Žilina","ILZ",,"SK","+02:00","49.23325925","18.614722878897","9665","0","W","87416895"
"8611","ILY",,"Islay Airport","ILY",,"GB","+00:00","55.68289935","-6.257452506035",NULL,"0","W","96604966"
"8610","ILP",,"Ile Des Pins, Ile Des Pins Arpt","ILP",,"NC","+11:00","0","0",NULL,"0",NULL,NULL
"8609","ILO",,"Iloilo International Airport","ILO",,"PH","+08:00","10.83536625","122.49449206726","5718","0","W","169802570"
"8608","ILM",,"Wilmington International Airport","ILM",,"US","-05:00","34.2705","-77.9025",NULL,"0","N","369028052"
"8607","ILG",,"New Castle County Airport","ILG",,"US","-05:00","39.6796715","-75.607633541945",NULL,"0","W","800156823"
"8605","ILE",,"Killeen Municipal Airport","ILE",,"US","-06:00","31.0860075","-97.686573926518",NULL,"0","W","192322537"
"8604","ILD",,"Lleida–Alguaire Airport","ILD",,"ES","+02:00","41.72779095","0.53912629711377","6047","0","W","157271839"
"8603","IKT",,"Irkutsk Airport","IKT",,"RU","+08:00","52.26680525","104.37553970756","2","0","R","11357606"
"8602","IKO",,"Nikolski Air Station","IKO",,"US",,"52.941802","-168.85639430177",NULL,"0","W","507864960"
"8601","IKK",,"Greater Kankakee Airport","IKK",,"US","-05:00","41.06903965","-87.846866544373","4161","0","W","66210684"
"8600","IJX",,"Jacksonville Municipal Airport","IJX",,"US",,"39.7745872","-90.237611354699",NULL,"0","W","169141886"
"8599","IJK",,"Izhevsk Airport","IJK",,"RU","+03:00","56.83619045","53.46312832929","19","0","R","11803227"
"8598","IGU",,"Iguassu Falls, Cataratas Arpt","IGU",,"BR","-04:00","-25.5930616","-54.49060873125","8492","0","W","301302505"
"8597","IGS",,"Ingolstadt Manching Airport","IGS",,"DE","+01:00","48.7136812","11.534349982106",NULL,"0","W","33647608"
"8596","IGR",,"Iguazu, Iguazu Intl","IGR",,"AR","-03:00","-25.73602815","-54.474707211411","8142","0","R","6545804"
"8595","IGO",,"Jaime Ortiz Betancur Airport","IGO",,"CO",,"7.68002405","-76.684085793141",NULL,"0","W","837836748"
"8594","IGM",,"Kingman Airport","IGM",,"US","-06:00","35.2601902","-113.93766340066","4482","0","W","587958955"
"8593","IGL",,"Izmir, Izmir Cigli Military","IZM",,"TR","+03:00","38.51524125","27.013084659852","6494","0","W","308553267"
"8592","IGH",,"Ingham Airport","IGH",,"AU",,"-18.6637694","146.1506453",NULL,"0","N","1777883073"
"8591","IFP",,"Laughlin/Bullhead International Airport","IFP",,"US",,"35.154391","-114.5586821412",NULL,"0","W","830319909"
"8590","IFO",,"Ivano-Frankivsk International Airport","IFO",,"UA","+02:00","48.887218","24.690951","936","0","W","810341138"
"8589","IFN",,"Isfahan International Airport","IFN",,"IR","+04:30","32.76145385","51.888850762719","8922","0","W","178242477"
"8588","IFJ",,"Ísafjörður Airport","IFJ",,"IS","+00:00","66.05682685","-23.138580266091","16790","0","W","563740076"
"8587","IES",,"Riesa, Goehlis Arpt","IES",,"DE",,"51.2947185","13.3534153",NULL,"0","N","253277561"
"8586","IEG",,"Zielona Góra Airport","IEG",,"PL","+02:00","52.1389149","15.799646510866","14015","0","W","56064358"
"8585","IDR",,"Indore, Devi Ahilya Bai Holkar Arpt","IDR",,"IN","+05:00","22.71931225","75.797354931305","7300","0","W","44280184"
"8584","IDI",,"Indiana County/Jimmy Stewart Field","IDI",,"US","-04:00","40.6325354","-79.106389975812","4425","0","W","821532338"
"8583","IDA",,"Idaho Falls Regional Airport","IDA",,"US","-06:00","43.5151828","-112.06621704111","4628","0","W","32115466"
"8582","ICY",,"Icy Bay Airport","ICY",,"US",,"59.9672716","-141.6485096",NULL,"0","N","369144298"
"8581","ICT",,"Wichita Dwight D. Eisenhower National Airport","ICT",,"US","-06:00","37.649253","-97.432263303093","3916","0","W","224543300"
"8580","IBZ",,"Ibiza Airport","IBZ",,"ES","+01:00","38.87294785","1.3703724142353","16670","0","W","183971126"
"8579","IBE",,"Perales Airport","IBE",,"CO","-05:00","4.42191445","-75.134821742555","9007","0","W","87889231"
"8578","IBA",,"Ibadan Airport","IBA",,"NG","+01:00","7.36389","3.97956129218","9307","0","W","540125968"
"8577","IAS",,"Iasi, Iasi Arpt","IAS",,"RO","+03:00","47.17991015","27.620356507232","6401","0","W","84575521"
"8576","IAG",,"Niagara Falls International Airport","IAG",,"US","-05:00","43.1074871","-78.950867676264",NULL,"0","W","512410866"
"8574","HZV",,"Hazyview, Hazyview Airport","HZV",,"ZA","+02:00","-25.0494316","31.1319476","10709","0","N","1042101203"
"8573","HZK",,"Húsavík airport","HZK",,"IS","+00:00","65.95449415","-17.424920082773","16788","0","R","12538795"
"8572","HZG",,"Hanzhong Chenggu Airport","HZG",,"CN","+08:00","33.1318581","107.197333901","3622","0","W","224648459"
"8571","HZB",,"Hazebrouck, Merville Calonne Arpt","HZB",,"FR","+02:00","50.61904975","2.6440712081169","2387","0","W","42019295"
"8570","HYS",,"Hays Regional Airport","HYS",,"US","-06:00","38.8454764","-99.2730373",NULL,"0","N","368388729"
"8569","HYR",,"Sawyer County Airport","HYR",,"US","+00:00","46.0271179","-91.441612090002",NULL,"0","R","10143198"
"8568","HYN",,"Taizhou Luqiao Airport","HYN",,"CN","+08:00","28.560333","121.42407112113",NULL,"0","W","833526351"
"8567","HYL",,"Hollis Clark Bay Seaplane Base","HYL",,"US",,"55.4903557","-132.6243901",NULL,"0","N","4378853492"
"8566","HYD",,"Shamshabad, Shamshabad Rajiv Gandhi Intl Arpt","HYD",,"IN","+05:30","17.2311636","78.431783367581","7303","0","R","10734455"
"8565","HYA",,"Barnstable Municipal Airport","HYA",,"US","-05:00","41.6707658","-70.284819658539",NULL,"0","W","97238773"
"8564","HWO",,"North Perry Airport","MIA",,"US","-04:00","26.0017577","-80.2400486","10248","0","N","369138764"
"8563","HWN",,"Hwange National Park Airport","HWN",,"ZW","+02:00","-18.6318888","27.018325382015","8737","0","R","9316161"
"8562","HWD",,"Hayward Executive Airport","HWD",,"US","-08:00","37.6590651","-122.12133683599",NULL,"0","W","186495935"
"8561","HVR",,"Havre City/County Airport","HVR",,"US","-07:00","48.543","-109.7624",NULL,"0","N","369141880"
"8560","HVN",,"Tweed New Haven Airport","HVN",,"US","-04:00","41.2621543","-72.885219713511","4191","0","W","111291140"
"8559","HVG",,"Honningsvag, Valan Arpt","HVG",,"NO","+02:00","71.0094986","25.985524225252","14313","0","W","382909564"
"8558","HVE",,"Hanksville Airport","HVE",,"US",,"38.4238166","-110.7005926215",NULL,"0","W","285520881"
"8557","HVB",,"Hervey Bay Airport","HVB",,"AU","+10:00","-25.3209078","152.8841465","19657","0","N","1932121141"
"8556","HUZ",,"Huizhou Pingtan Airport","HUZ",,"CN","+08:00","23.0517422","114.60181764646","3610","0","W","261101493"
"8555","HUY",,"Humberside Airport","HUY",,"GB","+00:00","53.5713963","-0.35346073234607",NULL,"0","W","101291710"
"8554","HUX",,"Bahías de Huatulco International Airport","HUX",,"MX","-06:00","15.7759827","-96.258698711229",NULL,"0","W","629343983"
"8553","HUV",,"Hudiksvall Airfield","HUV",,"SE","+03:00","61.76782215","17.081638942255","6931","0","W","157670492"
"8552","HUU",,"Huanuco, Huanuco Arpt","HUU",,"PE","-05:00","-9.8787558","-76.205097026746","9489","0","W","957449949"
"8551","HUT",,"Hutchinson Regional Airport","HUT",,"US","-06:00","38.0681808","-97.860951670901",NULL,"0","W","842221882"
"8550","HUS",,"Hughes Airport","HUS",,"US","-09:00","66.0411111","-154.2630556",NULL,"0","N","369144308"
"8549","HUN",,"Hualien Airport","HUN",,"TW","+08:00","24.02372475","121.61998199611","12797","0","R","5540689"
"8548","HUM",,"Houma-Terrebonne Airport","HUM",,"US",,"29.5665962","-90.659900486902",NULL,"0","W","161491509"
"8547","HUL",,"Houlton International Airport","HUL",,"US","-05:00","46.1238287","-67.790269313847",NULL,"0","W","1006594591"
"8546","HUI",,"Phu Bai International Airport","HUI",,"VN","+07:00","16.39973765","107.70535399589","6654","0","W","217466613"
"8545","HUH",,"Huahine, Huahine Arpt","HUH",,"PF","-10:00","0","0",NULL,"0",NULL,NULL
"8544","HUF",,"Hulman Field","HUF",,"US","-05:00","39.44968565","-87.303487297521",NULL,"0","W","96958484"
"8543","HUC",,"Dr. Hermenegildo Ortiz Quinones Airport","HUC",,"US",,"18.138246","-65.800353405318",NULL,"0","W","512712587"
"8542","HUA",,"Redstone Army Airfield","HSV",,"US","-06:00","34.6791289","-86.684997554354",NULL,"0","W","483711565"
"8541","HTY",,"Hatay, Hatay Airport","HTY",,"TR","+03:00","36.36176135","36.284542895357","12664","0","W","214629496"
"8540","HTV",,"Huntsville Municipal Airport","HTV",,"US","+00:00","30.7478609","-95.586959028501",NULL,"0","W","23604885"
"8539","HTS",,"Huntington Tri-State Airport/Milton J. Ferguson Field","HTS",,"US","-05:00","38.36796505","-82.559602118977",NULL,"0","W","605763254"
"8538","HTO",,"East Hampton Airport","HTO",,"US",,"40.96146555","-72.249894879557",NULL,"0","W","168916759"
"8537","HTI",,"Hamilton Island Airport","HTI",,"AU","+10:00","-20.3581436","148.95211563241","19552","0","W","481995428"
"8536","HTF",,"Hatfield, Hatfield Arpt","HTF",,"GB",,"0","0",NULL,"0",NULL,NULL
"8535","HSZ",,"Hsinchu Air Base","HSZ",,"TW","+08:00","24.8187239","120.94343356118","9728","0","W","92375467"
"8534","HSV",,"Huntsville International Airport - Carl T Jones Field","HSV",,"US","-06:00","34.63699305","-86.763833883772",NULL,"0","W","224546130"
"8533","HST",,"Homestead Air Reserve Base","HST",,"US","-05:00","25.48801835","-80.394843298856",NULL,"0","R","7383913"
"8532","HSP",,"Ingalls Field","HSP",,"US",,"37.95123625","-79.833364486668",NULL,"0","W","742054173"
"8531","HSN",,"Zhoushan Putuoshan Airport","HSN",,"CN","+08:00","29.93495765","122.35872712655","3671","0","W","167421680"
"8530","HSL",,"Huslia Airport","HSL",,"US","-09:00","65.6978989","-156.3509979",NULL,"0","N","369144310"
"8529","HSK",,"Huesca-Pirineos Airport","HSK",,"ES","+02:00","42.07723575","-0.31954593973199","6059","0","W","399026847"
"8528","HSI",,"Hastings Municipal Airport","HSI",,"US",,"40.60887035","-98.426304514799",NULL,"0","W","683392124"
"8527","HSH",,"Henderson Executive Airport","LAS",,"US","-07:00","35.97313425","-115.13607563609","4598","0","W","165632150"
"8526","HSG",,"Saga Airport (Kyushu Saga International Airport)","HSG",,"JP","+09:00","33.1492876","130.30390935139",NULL,"0","R","5601357"
"8525","HRZ",,"Walter Bündchen Airport","HRZ",,"BR",,"-27.637036","-54.340204859953",NULL,"0","W","290293742"
"8524","HRT",,"RAF Linton-on-Ouse","HRT",,"GB","+01:00","54.05061715","-1.2534063675574","5268","0","W","35135421"
"8523","HRS",,"Harrismith, Harrismith Arpt","HRS",,"ZA","+02:00","-28.2338257","29.106477565031","10745","0","W","159479807"
"8522","HRO",,"Boone County Airport","HRO",,"US","-06:00","36.2612026","-93.154020857099",NULL,"0","R","3877266"
"8521","HRL",,"Valley International Airport","HRL",,"US","+02:00","26.23111485","-97.653484643937","6201","0","W","224682707"
"8520","HRK",,"Kharkiv International Airport","HRK",,"UA","+03:00","49.924722","36.291389","406","0","W","34316015"
"8519","HRG",,"Hurghada International Airport","HRG",,"EG","+02:00","27.1798365","33.794327663042","7861","0","W","224243578"
"8518","HRE",,"Harare International Airport","HRE",,"ZW","+02:00","-17.9332616","31.090709006942","8738","0","R","5936565"
"8517","HRB",,"Harbin Taiping International Airport","HRB",,"CN","+10:00","45.62212125","126.24525735616","3716","0","W","221954233"
"8516","HPY",,"Baytown, Baytown Arpt","HPY",,"US",,"0","0",NULL,"0",NULL,NULL
"8515","HPV",,"Princeville Airport","HPV",,"US",,"22.209272","-159.44548629064",NULL,"0","W","153518536"
"8514","HPR",,"Pretoria, Central Hpr Arpt","PRY",,"ZA","+02:00","0","0","8047","0",NULL,NULL
"8513","HPN",,"Westchester County Airport","HPN",,"US","-04:00","41.0680174","-73.708333338235","4385","0","W","224512238"
"8512","HPH",,"Cat Bi International Airport","HPH",,"VN","+07:00","20.8173019","106.71946514432","6657","0","W","240659354"
"8511","HPA",,"Salote Pilolevu Airport","HPA",,"TO","+13:00","-19.7768882","-174.34145483431",NULL,"0","W","307285452"
"8510","HOV",,"Ørsta/Volda Airport, Hovden","HOV",,"NO","+01:00","62.17820605","6.0683810799711",NULL,"0","W","380675965"
"8509","HOU",,"William P. Hobby Airport","HOU",,"US","-05:00","29.64714905","-95.276926086346","13596","0","W","209239667"
"8508","HOT",,"Memorial Field","HOT",,"US","-06:00","34.47926405","-93.093980728384",NULL,"0","W","221357127"
"8507","HOR",,"Horta Airport","HOR",,"PT","-01:00","38.52036765","-28.716209171173",NULL,"0","R","12907397"
"8506","HOQ",,"Hof, Hof Pirk Arpt","HOQ",,"DE","+02:00","50.2883652","11.853764640489","3111","0","W","174874466"
"8505","HOP",,"Campbell Army Airfield","HOP",,"US","-05:00","36.6731455","-87.497570029649","3924","0","R","4675387"
"8504","HON",,"Huron Regional Airport","HON",,"US","-06:00","44.38600285","-98.230811780825",NULL,"0","W","222664820"
"8503","HOM",,"Homer Airport","HOM",,"US","-09:00","59.6429186","-151.4905296",NULL,"0","N","369144198"
"8502","HOI",,"Hao Island, Hao Island Arpt","HOI",,"PF","-10:00","0","0",NULL,"0",NULL,NULL
"8501","HOH",,"Hohenems, Hohenems Airport","HOH",,"AT","+02:00","47.3844036","9.6994117429289","4771","0","W","388348490"
"8500","HOG",,"Frank Pais International Airport","HOG",,"CU","-05:00","20.7878278","-76.320765630852","6871","0","R","8310261"
